,author,cid,text,time,search_query,video_id,word_count,char_lengh,n_avg_word,n_numerics,upper_case,time_tag,urls_tag,hash_tag,emoji_tag,polarity,subjectivity,sentiment
93,DecardTheCouchGuy,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rO4FilEV1W,"Oh yeah, this one definitivly needs a longer test to see just how many errors and bugs you can accumulate in... a week/month? Maybe not as main carry, but as a sidecarry perhaps? Sacrifice a cheap SIM and have it as a second carry that you just have alongside your everyday phone, checking it when checking your main? For comparison.﻿",2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,60,334,4.583333333,0,1,,,,,0.1722222222,0.4111111111,positive
94,DecardTheCouchGuy,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rO4x7h67to,"You should consider hiring someone as a ""stunt tester"" who'll test bad products like this for an extended amount of time, to get the ""average user"" feel and sense of it. Now, im not saying you should hire the guy who suggested such an entertaing concept to do the testing. Im just saying.. I am available ;)﻿",2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,57,308,4.421052632,0,1,,,,,-0.04,0.5933333333,negative
95,Johnny Viva,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rO53hs1rNb,I dare you to switch to this phone lol﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,9,39,3.444444444,0,1,,,,,0,0,neutral
96,Niru App,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rO5Bvmhqkn,Oh dayum...at least it's cheap...﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,5,34,6,0,0,,,,,-0.3,0.4,negative
97,snubbynoze38,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rO7KB0lLFK,WhT type of watch are you wearing plz?﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,8,39,4,0,0,,,,,0,0,neutral
98,Aran Mehmi,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rOCmEQOPN9,P.s i'm from the UK﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,5,20,3.2,0,1,,,,,0,0,neutral
99,Jimster480,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rOEM9Ch13y,If you check through the comments people say that the main problem is that the battery is loose on the inside so you have to wedge something in there to keep it from moving and turning off. Maybe you should look into this and see.﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,45,231,4.155555556,0,0,,,,,0.04487179487,0.3012820513,positive
100,Kevin Vazquez,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rOHaM_I3xJ,What smartwatch are you wearing? Looks dope!﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,7,45,5.571428571,0,0,,,,,0,0,neutral
101,FROGY the frog,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rOHr5T0UNL,5 minutes life battery! Wow! Imagine what you can do in full 5 minutes Samsung and Apple in danger!!﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,19,101,4.368421053,2,0,,,,,0.2375,0.775,positive
102,Medokn,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rONFcRcpKC,">""Avoid this"" >links to it anyway﻿",2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,6,34,4.833333333,0,0,,,,,0,0,neutral
103,Krishen Thevan,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rONaNDWsZo,It may be like older phone models where the removable battery is loose with the contact point.Sure its not ideal since its a new smartphone.Try putting some folded paper﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,29,170,4.896551724,0,0,,,,,-0.05597319347,0.5142773893,negative
104,Matthew Hostettler,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rOPH-PXf4n,You should check out the xim apex﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,7,34,4,0,0,,,,,0,0,neutral
105,Cambo Fixing,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rOVX26MRik,china phone always like this 😂﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,6,31,4.333333333,0,0,,,,😂,0,0,neutral
106,GianCarlo M.,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rOVwjrCnHf,"I was gonna get the Samsung S9, but nahh, changed my mind. This V Mobile will do nicely. :)﻿",2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,19,92,3.894736842,0,3,,,,,0.55,1,positive
107,Rock n Roll,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rOY_Ufdo4w,It died coz you dropped it! The REMOVABLE battery looses. You idiot! ... But still... A garbage 😂﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,18,98,4.5,0,2,,,,😂,-1,0.8,negative
108,Galactic649,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rOagO58FNw,Unbox Therapy why do you like that emoji so much﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,10,49,4,0,0,,,,,0,0,neutral
109,jyotirmoy mondal,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rObISDtDYq,Samsung Galaxy m 20 review please.﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,6,35,5,1,0,,,,,0,0,neutral
110,The Creed,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rOc4VknMEq,Pleaass there something worst than that and that is cherry mobile😂😂😂﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,11,69,5.363636364,0,0,,,,😂😂😂,-1,1,negative
111,Sean Dhuna,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rOc7cniQod,Unbox Therapy can you plz do a tutorial/review on Samsung galaxy A9﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,12,68,4.75,0,1,,,,,0,0,neutral
112,therealdoughboi,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rOdA4-smTb,Why whenever you are on website you use a different phone than the one you are supposed to be using as a main phone for an extended period﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,28,139,4,0,0,,,,,0.08333333333,0.4666666667,positive
113,Jack Russell,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rOeEX4V9_w,Test out the phone called HERCLS L925 please I wana see if it's good so I can buy it﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,19,85,3.526315789,0,4,,,,,0.7,0.6,positive
114,Eric Cartman,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rOeG2e81nh,Unbox Therapy I need therapy hook me up﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,8,40,4.125,0,1,,,,,0,0,neutral
115,Mani Subramani,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rOePP3kA2g,It seems to be issue with the battery placement/fitting.﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,9,57,5.444444444,0,0,,,,,0,0,neutral
116,Nick Motsarsky,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rOgjVOJ9jj,Why the hell did you blur out the phone in your thumbnail?﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,12,59,4,0,0,,,,,0,0,neutral
117,Infinx,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rOi4zVVFRv,what is your watch﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,4,19,4,0,0,,,,,0,0,neutral
118,Zach Bowman,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rOiDILwfdC,Schock freedom turbo xl ! Next phone please﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,8,44,4.625,0,0,,,,,0,0,neutral
119,A Vaz,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rOiXyzDemc,Thank you for warning us﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,5,25,4.2,0,0,,,,,0,0,neutral
120,Serpentine Sausage,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rOjsvAjqZO,"Slam it down harder, fucktard.﻿",2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,5,31,5.4,0,0,,,,,-0.1277777778,0.1444444444,negative
121,Jimmy Kam,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rOmm2Okvof,lew make a unboxing video on the honor v20﻿,2 months ago (edited),worstsmartphonesof2019,a1Zv83PL9XQ,9,43,3.888888889,0,0,,,,,0,0,neutral
122,etc arief,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rOnYMnXjim,Try to use it for a week ?﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,8,27,2.5,0,0,,,,,0,0,neutral
123,xxdewxx9,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rOoS7yN-Mm,Unbox Therapy Most Huawei phone are ALL built with this low level quality! You should review some of those!﻿,2 months ago (edited),worstsmartphonesof2019,a1Zv83PL9XQ,19,108,4.736842105,0,1,,,,,0.25,0.4,positive
124,telan B Avishka,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rOrwHqhrbR,you didn't leave links to buy 'em.﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,7,35,4.142857143,0,0,,,,,0,0,neutral
125,Sreekala Biju,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rOvMIbqZY2,Test huawae y9 prime﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,4,21,4.5,0,0,,,,,0,0,neutral
126,Parrott Gaming,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rOwq-P5ma2,Unbox Therapy hi Louis﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,4,23,5,0,0,,,,,0,0,neutral
127,Tiến Nguyễn Công,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rOyXr-72-r,Review unbox smartphone BKAV Bphone 3 vs 3 pro ❤❤❤❤﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,10,52,4.3,2,1,,,,❤❤❤❤,0,0,neutral
128,Y0UNG GVTS,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rP2L5PFXxu,Is it possible to fix a phone like this and make it into a better phone??﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,16,74,3.6875,0,0,,,,,0.25,0.75,positive
129,"Steve, TheDailyShaver",Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rP6BQUCgu1,"Maybe its software bug, did you update or look for an XDA ROM? Followup please﻿",2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,15,79,4.333333333,0,2,,,,,0,0,neutral
130,100 abone olana kadar video yok!,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rP9nfTu3cq,İs your Phone is psmart 2019? İn this video﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,9,44,4,0,0,,,,,0,0,neutral
131,Ameer Gs,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rPC_05AT1r,"I want you, the owner of the channel, to write a translation of the Arabic language, and only the languages that can be put into it are available﻿",2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,28,146,4.25,0,1,,,,,0,1,neutral
132,Ketil Krovoll,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rPPXdo4_rx,Aaaah... 😂💀☠️﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,2,14,6.5,0,0,,,,😂💀☠,0,0,neutral
133,A Nigward,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rPQumnoKb6,Abonniert Sie PewDiePie﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,3,24,7.333333333,0,0,,,,,0,0,neutral
134,Ace Shadowins,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rPXPByPLzk,"Unbox Therapy Please do more videos on Weird things instead of full hardcore videos on phones. It’s starting to get old, Please and thank you.﻿",2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,25,143,4.76,0,0,,,,,0.09,0.47,positive
135,Abdulloh Xayrullayev,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rPhMSbulVZ,"Try out ""General Mobile 9 Pro"" another Android One device with Dolby Atmos and Vision and dedicated button for video shooting. Better than Pocophone F1. But this smartphone's chip : Snapdragon 660﻿",2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,32,197,5.1875,1,1,,,,,0.275,0.5,positive
136,anything or nothing,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rPlv4fz7aS,See they are using mi mix 2 wall paper﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,9,39,3.444444444,1,0,,,,,0,0,neutral
137,KLOWNEFACE,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rPpnrgZZlj,Throw your sim in there!﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,5,25,4.2,0,0,,,,,0,0,neutral
138,S. B,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rPqR2ASOms,May be the power off scheduler was ON. 🤔﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,9,41,3.666666667,0,1,,,,🤔,0,0,neutral
139,anything or nothing,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rPqW_aMe27,@KLOWNEFACE bro they are using mi mix 2 wall paper﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,10,51,4.2,1,1,,,,,0,0,neutral
140,Mah'moud Yassre,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rPuZ2EwvGG,"If I bought this thing and did not know it is that bad, I could have broke it in pieces with a hammer.﻿",2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,23,103,3.52173913,0,2,,,,,-0.7,0.6666666667,negative
141,Shayantan tech vids,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rPvU01N5Kl,Who will read this idk﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,5,23,3.8,0,0,,,,,0,0,neutral
142,Feedback 105 // TDM Minecraft,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rQ0FmDt4PD,Unbox Therapy you’ve got to review the souja phone﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,9,51,4.777777778,0,0,,,,,0,0,neutral
143,Denice Carla Gordon,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rQ0bKrGGU6,i hate cricket cellphones are truly bad in Quality and i say this for my own experiences with this garbage phobe but Cricket LG's Cellphones are the only one's that i liked. 📱📱📱﻿,2 months ago (edited),worstsmartphonesof2019,a1Zv83PL9XQ,33,178,4.424242424,0,0,,,,📱📱📱,-0.06,0.8733333333,negative
144,Hannah Blyth Poblet,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rQ2es18I3u,Unbox Therapy you should review the xgody﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,7,42,5.142857143,0,0,,,,,0,0,neutral
145,Lekan Adepoju,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rQ78NGzNwp,The multi tasking of the phone will pop up by either holding the home button or double tapping it.﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,19,99,4.263157895,0,0,,,,,0,0,neutral
146,Imad Tahir,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rQ8FSxf9oL,"I have a question: All of the 19 reviews were not posted at the same time or all of the 19 people bought the phone on the same day. So what i mean to say is that when there were already 5 or ten reviews with 1 to 2 star rating, then why would someone buy it?﻿",2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,57,259,3.561403509,5,1,,,,,-0.078125,0.234375,negative
147,Mercury,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rQDYRGy2vs,"Unbox Therapy anything besides google,Samsung or Apple don’t get it﻿",2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,10,68,5.9,0,0,,,,,0,0,neutral
148,Tactic Questions,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rQGtOIKbZl,Try Factory Resetting the Phone﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,5,32,5.6,0,0,,,,,0,0,neutral
149,Meer Layla,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rQJLvd7DWu,That’s why its ChEaP﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,4,21,4.5,0,0,,,,,0,0,neutral
150,andquester,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rQJRC7kmiw,Try dismantling and fixing it for future videos.﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,8,49,5.25,0,0,,,,,0,0.125,neutral
151,TheUrgman1,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rQO6jzHrG5,Hi dwidiot﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,2,11,5,0,0,,,,,0,0,neutral
152,Ivan M,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rQU8Drfkok,Send it to jerryrigeverything so he can destroy it :D﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,10,54,4.5,0,1,,,,,-0.2,0,negative
153,manek mobile Vadodara,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rQV_Wq-hxl,Press and hold first nevigation button then you will get multitasking sir!!﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,12,76,5.416666667,0,0,,,,,0.25,0.3333333333,positive
154,Greatness Awaits,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rQe281Tylu,i was also bored 1 day ago﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,7,27,3,1,0,,,,,-0.5,1,negative
155,skyo78,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rR72eQG_EI,I noticed it dies anytime you hit it on the table. Probably the battery moving about﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,16,85,4.375,0,1,,,,,0,0,neutral
156,Jeeves Rothschild,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rRBz8_cEyC,look at Doogee﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,3,15,4.333333333,0,0,,,,,0,0,neutral
157,Krishnanunni Gireesh,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rRPynWsENp,Press and hold the button to multitask.﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,7,40,4.857142857,0,0,,,,,0,0,neutral
158,B A T T E R Y S A V E R,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rRUB5LJpe7,O h s h i t﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,6,12,1.166666667,0,1,,,,,0,0,neutral
159,Yasser Jafar,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rRa73erwai,"Lew, from the specs I felt that its descent with 16GB device storage & 1GB memory. Then during the video I felt its awkward with its inability to multi-task. But obviously the phone is garbage rebooting again & again. I wonder why would Amazon offer it in the first place?!﻿",2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,50,274,4.5,0,5,,,,,-0.1166666667,0.6111111111,negative
160,D&Dtv,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rRaksbo9bC,can you review the kodak ekta smartphone. thank you and keep it up UT!﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,14,71,4.142857143,0,1,,,,,0,0,neutral
161,nathan blue,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rRiJrl3sGH,Bet U wont use it for 2 weeks﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,8,30,2.875,1,1,,,,,0,0,neutral
162,Den Vench,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rRl26TKr-r,Cherry Mobile is waving at you*﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,6,32,4.5,0,0,,,,,0,0,neutral
163,Bhuvaneswari k,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rRt-oE34ix,😑😑😑 its boring video﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,4,21,4.5,0,0,,,,😑😑😑,-1,1,negative
164,Amazing HD,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rSBWE1Y4C1,"my nokia 3210 shut down by itself, too. Its sad to see that people today just assume that everything has to work and when it doesnt, they are in trouble. in the early days we just put a piece of paper in the bottom of the battery compartment, because the battery contact was a bit flimsy.﻿",2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,56,289,4.178571429,1,0,,,,,-0.1888888889,0.4472222222,negative
165,Ejay Buster,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rSK2p3sFvn,Unbox Therapy please give that to me idol please﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,9,49,4.555555556,0,0,,,,,0,0,neutral
166,Anshit Goel,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rSUn8enTgB,Ever visit India's Amazon you will see a ton of even cheap devices there. Anyway Xiaomi Redmi 6A is better for 70$﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,22,115,4.272727273,0,1,,,,,0.45,0.6,positive
167,TSC legend oz,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rSmHMRzxHy,Unbox Therapy hallo﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,3,20,6,0,0,,,,,0,0,neutral
168,Dhruv Kanugo,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rSn_eNvYyU,Which smartwatch are you using @unbox therapy?﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,7,47,5.857142857,0,0,,,,,0,0,neutral
169,Jake Drake,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rT41Opkau3,you have to tap the center button twice﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,8,40,4.125,0,0,,,,,-0.1,0.1,negative
170,Kentucky,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rTOKBCWlg4,Unbox therapy try neffos smartphone brand Tp-link﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,7,50,6.285714286,0,0,,,,,0,0,neutral
171,Janko Kinčeš,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rUqpvQPozf,put antivirus and scan device with advanced tests﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,8,50,5.375,0,0,,,,,0.4,0.6,positive
172,badass huh,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rV2lIGVR65,You need to unbox InFocus vision 3!﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,7,36,4.285714286,0,0,,,,,0,0,neutral
173,Regez 46,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rVPe4Rck1j,Spencer Lewer рельсов на один из лучших в стране чудес не существует ни одного человека и гражданина России по футболу среди юношей до конца жизни буду смотреть фильм онлайн в хорошем качестве без регистрации программу по взлому одноклассников в России и в итоге я в этом году на эти вопросы щ﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,51,294,4.784313725,0,0,,,,,0,0,neutral
174,Yusuf Harris,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rWQTv8goix,You think this is bad? Try the ANS UL40.﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,9,41,3.666666667,0,2,,,,,-0.7,0.6666666667,negative
175,Mixi,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rX7lzxcOzJ,Ive got one much worse for you to try...﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,9,41,3.666666667,0,0,,,,,-0.4,0.6,negative
176,Sand Spire,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rZE6HoSLFG,The same thing happened to my android tablet but it started to shut down a couple moths later after use ?^>%?﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,21,110,4.285714286,0,0,,,,,-0.05185185185,0.137962963,negative
177,Syed Kashani,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rZLyXlGg89,It looks and sounds like a jio phone in India﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,10,46,3.7,0,0,,,,,0,0,neutral
178,Osei Dwomoh,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8raW9tTOdfC,Unbox Therapy is this DEFFECTIVE?!﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,5,35,6.2,0,1,,,,,0,0,neutral
179,Nitish Haldar,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8re5IjTIt1p,There is multi-tasking. Just press and hold the left button.﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,10,61,5.2,0,0,,,,,0,0,neutral
180,tajungdusu,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rgxTaIbJyl,Please send me Google pixel﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,5,28,4.8,0,0,,,,,0,0,neutral
181,Haifish Nikez,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rwBF9wGIbJ,Haha so funny the ring ton﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,6,27,3.666666667,0,0,,,,,0.225,0.65,positive
182,Brendan Wang,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8rz3mmC2Afo,when i hear the ringtone after reboot it reminds me clone phone.﻿,2 months ago,worstsmartphonesof2019,a1Zv83PL9XQ,12,65,4.5,0,0,,,,,0,0,neutral
183,Oldsmokey,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8s5Qst7XJxr,You must really dig Dave2D.﻿,1 month ago,worstsmartphonesof2019,a1Zv83PL9XQ,5,28,4.8,0,0,,,,,0.2,0.2,positive
184,Arif NR,Ugxep5ffyzL5A7SG_uZ4AaABAg.8rNbnnYQZ_d8sDavXDFBRb,Unbox this phone Yes Altitude m613y From Malaysian﻿,1 month ago,worstsmartphonesof2019,a1Zv83PL9XQ,8,51,5.5,0,0,,,,,0,0,neutral
